stage,timestamp,target_frequency_hz,repeat,expected_peak_mv,expected_vpp_mv,expected_rms_mv,seq,raw_frequency_hz,frequency_error_hz,raw_peak_code_x100,raw_peak_mv,raw_peak_error_mv,required_correction_gain,firmware_peak_mv,firmware_peak_error_mv,firmware_vpp_mv,firmware_vpp_error_mv,firmware_rms_mv,firmware_rms_error_mv,peak_count,signal_valid,adc_min,adc_max,adc_overrun
before,2026-07-31T14:16:22.098,334500,3,100.000000,200.000000,70.710678,38633,334504,4,10577,84.924848,-15.075152,1.177511669,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3010,3227,0
before,2026-07-31T14:16:22.403,335000,1,100.000000,200.000000,70.710678,38635,335004,4,10569,84.860615,-15.139385,1.178402964,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:22.403,335000,2,100.000000,200.000000,70.710678,38638,335004,4,10572,84.884702,-15.115298,1.178068570,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:22.403,335000,3,100.000000,200.000000,70.710678,38640,335004,4,10569,84.860615,-15.139385,1.178402964,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3228,0
before,2026-07-31T14:16:22.708,335500,1,100.000000,200.000000,70.710678,38643,335504,4,10573,84.892732,-15.107268,1.177957148,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3228,0
before,2026-07-31T14:16:22.708,335500,2,100.000000,200.000000,70.710678,38645,335504,4,10569,84.860615,-15.139385,1.178402964,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:22.708,335500,3,100.000000,200.000000,70.710678,38648,335504,4,10568,84.852586,-15.147414,1.178514471,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:23.013,336000,1,100.000000,200.000000,70.710678,38650,336004,4,10557,84.764264,-15.235736,1.179742439,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3228,0
before,2026-07-31T14:16:23.013,336000,2,100.000000,200.000000,70.710678,38653,336004,4,10565,84.828498,-15.171502,1.178849117,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:23.013,336000,3,100.000000,200.000000,70.710678,38655,336004,4,10568,84.852586,-15.147414,1.178514471,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:23.320,336500,1,100.000000,200.000000,70.710678,38658,336504,4,10559,84.780323,-15.219677,1.179518981,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3013,3228,0
before,2026-07-31T14:16:23.320,336500,2,100.000000,200.000000,70.710678,38660,336504,4,10556,84.756235,-15.243765,1.179854199,100.500000,0.500000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:23.320,336500,3,100.000000,200.000000,70.710678,38663,336504,4,10557,84.764264,-15.235736,1.179742439,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:23.621,337000,1,100.000000,200.000000,70.710678,38665,337004,4,10560,84.788352,-15.211648,1.179407285,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:23.621,337000,2,100.000000,200.000000,70.710678,38668,337004,4,10555,84.748206,-15.251794,1.179965981,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:23.621,337000,3,100.000000,200.000000,70.710678,38670,337004,4,10555,84.748206,-15.251794,1.179965981,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:23.931,337500,1,100.000000,200.000000,70.710678,38673,337504,4,10555,84.748206,-15.251794,1.179965981,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3013,3228,0
before,2026-07-31T14:16:23.931,337500,2,100.000000,200.000000,70.710678,38675,337504,4,10550,84.708060,-15.291940,1.180525206,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:23.931,337500,3,100.000000,200.000000,70.710678,38678,337504,4,10550,84.708060,-15.291940,1.180525206,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:24.235,338000,1,100.000000,200.000000,70.710678,38680,338004,4,10548,84.692002,-15.307998,1.180749045,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3228,0
before,2026-07-31T14:16:24.235,338000,2,100.000000,200.000000,70.710678,38683,338004,4,10547,84.683972,-15.316028,1.180860996,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:24.235,338000,3,100.000000,200.000000,70.710678,38685,338004,4,10543,84.651856,-15.348144,1.181309013,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:24.541,338500,1,100.000000,200.000000,70.710678,38688,338504,4,10542,84.643826,-15.356174,1.181421071,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3228,0
before,2026-07-31T14:16:24.541,338500,2,100.000000,200.000000,70.710678,38690,338504,4,10542,84.643826,-15.356174,1.181421071,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:24.541,338500,3,100.000000,200.000000,70.710678,38693,338504,4,10543,84.651856,-15.348144,1.181309013,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:24.847,339000,1,100.000000,200.000000,70.710678,38695,339004,4,10540,84.627768,-15.372232,1.181645249,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:24.847,339000,2,100.000000,200.000000,70.710678,38698,339004,4,10543,84.651856,-15.348144,1.181309013,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:24.847,339000,3,100.000000,200.000000,70.710678,38700,339004,4,10539,84.619739,-15.380261,1.181757370,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3226,0
before,2026-07-31T14:16:25.153,339500,1,100.000000,200.000000,70.710678,38703,339504,4,10535,84.587622,-15.412378,1.182206068,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3013,3228,0
before,2026-07-31T14:16:25.153,339500,2,100.000000,200.000000,70.710678,38705,339504,4,10532,84.563534,-15.436466,1.182542815,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:25.153,339500,3,100.000000,200.000000,70.710678,38708,339504,4,10534,84.579593,-15.420407,1.182318296,100.600000,0.600000,201.100000,1.100000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:25.454,340000,1,100.000000,200.000000,70.710678,38710,340004,4,10529,84.539447,-15.460553,1.182879754,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:25.454,340000,2,100.000000,200.000000,70.710678,38713,340004,4,10527,84.523388,-15.476612,1.183104486,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:25.454,340000,3,100.000000,200.000000,70.710678,38715,340004,4,10532,84.563534,-15.436466,1.182542815,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:25.764,340500,1,100.000000,200.000000,70.710678,38718,340504,4,10525,84.507330,-15.492670,1.183329304,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3228,0
before,2026-07-31T14:16:25.764,340500,2,100.000000,200.000000,70.710678,38720,340504,4,10530,84.547476,-15.452524,1.182767419,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:25.764,340500,3,100.000000,200.000000,70.710678,38723,340504,4,10529,84.539447,-15.460553,1.182879754,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3226,0
before,2026-07-31T14:16:26.067,341000,1,100.000000,200.000000,70.710678,38725,341004,4,10523,84.491272,-15.508728,1.183554208,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3013,3227,0
before,2026-07-31T14:16:26.067,341000,2,100.000000,200.000000,70.710678,38728,341004,4,10522,84.483242,-15.516758,1.183666691,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3225,0
before,2026-07-31T14:16:26.067,341000,3,100.000000,200.000000,70.710678,38730,341004,4,10519,84.459155,-15.540845,1.184004271,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:26.374,341500,1,100.000000,200.000000,70.710678,38733,341504,4,10520,84.467184,-15.532816,1.183891723,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:26.374,341500,2,100.000000,200.000000,70.710678,38735,341504,4,10522,84.483242,-15.516758,1.183666691,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:26.374,341500,3,100.000000,200.000000,70.710678,38738,341504,4,10514,84.419009,-15.580991,1.184567332,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3226,0
before,2026-07-31T14:16:26.679,342000,1,100.000000,200.000000,70.710678,38740,342004,4,10514,84.419009,-15.580991,1.184567332,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:26.679,342000,2,100.000000,200.000000,70.710678,38743,342004,4,10517,84.443096,-15.556904,1.184229431,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3226,0
before,2026-07-31T14:16:26.679,342000,3,100.000000,200.000000,70.710678,38745,342004,4,10515,84.427038,-15.572962,1.184454677,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3226,0
before,2026-07-31T14:16:26.985,342500,1,100.000000,200.000000,70.710678,38748,342504,4,10511,84.394921,-15.605079,1.184905425,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3013,3228,0
before,2026-07-31T14:16:26.985,342500,2,100.000000,200.000000,70.710678,38750,342504,4,10510,84.386892,-15.613108,1.185018166,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3226,0
before,2026-07-31T14:16:26.985,342500,3,100.000000,200.000000,70.710678,38753,342504,4,10506,84.354775,-15.645225,1.185469344,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3226,0
before,2026-07-31T14:16:27.287,343000,1,100.000000,200.000000,70.710678,38755,343004,4,10507,84.362804,-15.637196,1.185356517,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3226,0
before,2026-07-31T14:16:27.287,343000,2,100.000000,200.000000,70.710678,38758,343004,4,10510,84.386892,-15.613108,1.185018166,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:27.287,343000,3,100.000000,200.000000,70.710678,38760,343004,4,10506,84.354775,-15.645225,1.185469344,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3011,3226,0
before,2026-07-31T14:16:27.597,343500,1,100.000000,200.000000,70.710678,38763,343504,4,10501,84.314629,-15.685371,1.186033799,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3227,0
before,2026-07-31T14:16:27.597,343500,2,100.000000,200.000000,70.710678,38765,343504,4,10501,84.314629,-15.685371,1.186033799,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3227,0
before,2026-07-31T14:16:27.597,343500,3,100.000000,200.000000,70.710678,38768,343504,4,10502,84.322658,-15.677342,1.185920865,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3011,3226,0
before,2026-07-31T14:16:27.899,344000,1,100.000000,200.000000,70.710678,38770,344004,4,10493,84.250396,-15.749604,1.186938047,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3013,3227,0
before,2026-07-31T14:16:27.899,344000,2,100.000000,200.000000,70.710678,38773,344004,4,10504,84.338717,-15.661283,1.185695061,100.600000,0.600000,201.200000,1.200000,71.100000,0.389322,1,0,3012,3227,0
before,2026-07-31T14:16:27.899,344000,3,100.000000,200.000000,70.710678,38775,344004,4,10503,84.330688,-15.669312,1.185807953,100.600000,0.600000,201.200000,1.200000,71.200000,0.489322,1,0,3011,3226,0
before,2026-07-31T14:16:28.205,344500,1,100.000000,200.000000,70.710678,38778,344504,4,10496,84.274483,-15.725517,1.186598792,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:28.205,344500,2,100.000000,200.000000,70.710678,38780,344504,4,10496,84.274483,-15.725517,1.186598792,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:28.205,344500,3,100.000000,200.000000,70.710678,38783,344504,4,10496,84.274483,-15.725517,1.186598792,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3011,3226,0
before,2026-07-31T14:16:28.510,345000,1,100.000000,200.000000,70.710678,38785,345004,4,10492,84.242366,-15.757634,1.187051175,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:28.510,345000,2,100.000000,200.000000,70.710678,38788,345004,4,10486,84.194191,-15.805809,1.187730395,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:28.510,345000,3,100.000000,200.000000,70.710678,38790,345004,4,10490,84.226308,-15.773692,1.187277495,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:28.815,345500,1,100.000000,200.000000,70.710678,38793,345504,4,10488,84.210250,-15.789750,1.187503902,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3228,0
before,2026-07-31T14:16:28.815,345500,2,100.000000,200.000000,70.710678,38795,345504,4,10485,84.186162,-15.813838,1.187843674,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3228,0
before,2026-07-31T14:16:28.815,345500,3,100.000000,200.000000,70.710678,38798,345504,4,10485,84.186162,-15.813838,1.187843674,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:29.120,346000,1,100.000000,200.000000,70.710678,38800,346004,4,10484,84.178133,-15.821867,1.187956975,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:29.120,346000,2,100.000000,200.000000,70.710678,38803,346004,4,10484,84.178133,-15.821867,1.187956975,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3227,0
before,2026-07-31T14:16:29.120,346000,3,100.000000,200.000000,70.710678,38805,346004,4,10485,84.186162,-15.813838,1.187843674,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:29.430,346500,1,100.000000,200.000000,70.710678,38808,346504,4,10472,84.081782,-15.918218,1.189318270,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:29.430,346500,2,100.000000,200.000000,70.710678,38810,346504,4,10478,84.129958,-15.870042,1.188637233,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:29.430,346500,3,100.000000,200.000000,70.710678,38813,346504,4,10474,84.097841,-15.902159,1.189091171,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:29.730,347000,1,100.000000,200.000000,70.710678,38815,347004,4,10472,84.081782,-15.918218,1.189318270,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:29.730,347000,2,100.000000,200.000000,70.710678,38818,347004,4,10474,84.097841,-15.902159,1.189091171,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:29.730,347000,3,100.000000,200.000000,70.710678,38820,347004,4,10471,84.073753,-15.926247,1.189431852,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:30.038,347500,1,100.000000,200.000000,70.710678,38823,347504,4,10470,84.065724,-15.934276,1.189545456,100.600000,0.600000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:30.038,347500,2,100.000000,200.000000,70.710678,38825,347504,4,10474,84.097841,-15.902159,1.189091171,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3227,0
before,2026-07-31T14:16:30.038,347500,3,100.000000,200.000000,70.710678,38828,347504,4,10471,84.073753,-15.926247,1.189431852,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:30.343,348000,1,100.000000,200.000000,70.710678,38830,348004,4,10463,84.009520,-15.990480,1.190341291,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:30.343,348000,2,100.000000,200.000000,70.710678,38833,348004,4,10462,84.001490,-15.998510,1.190455068,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:30.343,348000,3,100.000000,200.000000,70.710678,38835,348004,4,10466,84.033607,-15.966393,1.190000088,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3227,0
before,2026-07-31T14:16:30.646,348500,1,100.000000,200.000000,70.710678,38838,348504,4,10459,83.977403,-16.022597,1.190796532,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3014,3227,0
before,2026-07-31T14:16:30.646,348500,2,100.000000,200.000000,70.710678,38840,348504,4,10458,83.969374,-16.030626,1.190910396,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:30.646,348500,3,100.000000,200.000000,70.710678,38843,348504,4,10463,84.009520,-15.990480,1.190341291,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3012,3226,0
before,2026-07-31T14:16:30.951,349000,1,100.000000,200.000000,70.710678,38845,349004,4,10458,83.969374,-16.030626,1.190910396,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:30.951,349000,2,100.000000,200.000000,70.710678,38848,349004,4,10451,83.913169,-16.086831,1.191708059,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:30.951,349000,3,100.000000,200.000000,70.710678,38850,349004,4,10456,83.953315,-16.046685,1.191138191,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:31.260,349500,1,100.000000,200.000000,70.710678,38853,349504,4,10456,83.953315,-16.046685,1.191138191,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3014,3227,0
before,2026-07-31T14:16:31.260,349500,2,100.000000,200.000000,70.710678,38855,349504,4,10453,83.929228,-16.070772,1.191480046,100.700000,0.700000,201.300000,1.300000,71.200000,0.489322,1,0,3013,3227,0
before,2026-07-31T14:16:31.260,349500,3,100.000000,200.000000,70.710678,38858,349504,4,10453,83.929228,-16.070772,1.191480046,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:31.559,350000,1,100.000000,200.000000,70.710678,38860,350004,4,10452,83.921198,-16.078802,1.191594042,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3228,0
before,2026-07-31T14:16:31.559,350000,2,100.000000,200.000000,70.710678,38863,350004,4,10449,83.897111,-16.102889,1.191936159,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:31.559,350000,3,100.000000,200.000000,70.710678,38865,350004,4,10446,83.873023,-16.126977,1.192278473,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3013,3226,0
before,2026-07-31T14:16:31.869,350500,1,100.000000,200.000000,70.710678,38868,350504,4,10445,83.864994,-16.135006,1.192392621,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3014,3227,0
before,2026-07-31T14:16:31.869,350500,2,100.000000,200.000000,70.710678,38870,350504,4,10448,83.889082,-16.110918,1.192050242,100.700000,0.700000,201.400000,1.400000,71.200000,0.489322,1,0,3014,3226,0
